id	author name	title catalog	pub date
4785227	Berkeley, George Monck	Heloise, or, The siege of Rhodes : a legendary tale / by the author of Maria, or, The generous rustic.	1788
57961	Hughes	Caroline, or The diversities of fortune : a novel, in three volumes.	1787
595131	Helme, Elizabeth	Louisa; or, The cottage on the moor.	1787
596561	Gueullette, Thomas-Simon	Peruvian tales : related in one thousand and one hours, by one of the select virgins of Cusco, to the Ynca of Peru, to dissuade him from a resolution he had taken to destroy himself by poison. / translated from the French by Samuel Humphreys ...	1786
87232-2	Moore, John	Zeluco. Various views of human nature taken from life and manners, foreign and domestic ...	1789
87246	Mathews, Charles	Argus; the house-dog at Eadlip. Memoirs in a family correspondence, by the author of Constance and The pharos ...	1789
88720	Wollstonecraft, Mary	Original stories from real life : with conversations, calculated to regulate the affections and form the mind to truth and goodness.	1788
5942278	Lyttelton, George Lyttelton	Letters from a Persian in England, to his friend at Ispahan / by George Lord Lyttelton.	1785
102829	Trenck, Friedrich	The life of Frederick, Baron Trenck / written by himself, and translated from the German ...	1788
ocn484442023	Bage, Robert	The fair Syrian : a novel / by the author of Mount Henneth, and Barham Downs ; in two volumes.	1787
ocm40733633 	Brown, William Hill	The power of sympathy, or, The triumph of nature founded in truth : in two volumes.	1789
ocm13440754 	Peacock, Lucy	The adventures of the six princesses of Babylon, in their travels to the temple of virtue : an allegory : dedicated, by permission to her Royal Highness the Princess Mary.	1785
ocm24619819 	Reeve, Clara	The old English baron : a Gothic story.	1784
ocn265013947		Siberian anecdotes, a novel : In three volumes. Containing real histories and living characters. ...	1783
ocm07085107 	Smith, Charlotte	Emmeline, the orphan of the castle / by Charlotte Smith ...	1788
ocm07075758 	Smith, Charlotte	Ethelinde, or The recluse of the lake. By Charlotte Smith ...	1789
ocn913379713	Smith, Charlotte	The romance of real life. By Charlotte Smith ...	1787
428936	Gessner, Salomon	Daphnis: A Poetrical, Paftoral Novel. Translated from the German of Mr. Gessner.	1776
429935	Young lady	Caroline, or The history of Miss Sedley / by a young lady : in two volumes.	1787
430516		The rise and surprising adventures of Donald M\\\'Gregor : a novel.	1765
430656		The Lady\\\'s miscellany : being a collection of novels, calculated to promote a noble and generous love in both sexes.	1760
430778	Howard, Thomas	Roman stories, or, The history of the seven wise mistresses of Rome : containing seven days entertainment in many pleasant and witty tales or stories ... / translated from the Italian and embellish\\\'d with many cuts.	1700
430829	Haywood, Eliza Fowler	Love in excess, or, The fatal enquiry : a novel / by Mrs. Haywood.	1721
431003	Friend	The history of Eliza / written by a Friend : in two volumes.	1767
431005	Mukins, Isaac	The history of Charlotte Villars : a narrative founded on truth, interspersed with a variety of incidents, instructive and entertaining.	1756
431007	Leprince de Beaumont	The new Clarissa : a true history / by Madame de Beaumont.	1769
431145		The heroick princes, or, The conscious lovers ... : with eight curious copper plates.	1759
431188	Cleland, John	The woman of honor : in three volumes.	1768
431311		The adventures of a hackney coach.	1781
431356	Thomas, Rowley	The frolics of fancy : a familiar epistle, characteristic of Tristram Shandy, to Charles Reynolds, Esq; / by Rowley Thomas.	1785
431370		The Life of Cassem, the son of Hamid, a noble Arabian : translated from an oriental manuscript.	1787
431897	Norman, Elizabeth	The child of woe : a novel / by Mrs. Elizabeth Norman : in three volumes.	1789
431923	Richardson, Samuel	The history of Sir Charles Grandison : in a series of letters published from the originals / by the editor of Pamela and Clarissa : in seven volumes.	1754
431941	Graves, Richard	Euphrosyne, or, Amusements on the road of life / by the author of The spiritual Quixote.	1776
432037	Haywood, Eliza Fowler	Memoirs of a certain island adjacent to the kingdom of Utopia / written by a celebrated author of that country ; now translated into English.	1726
432054	Johnson, Samuel	The prince of Abissinia. : A tale.  In two volumes ...	1759
432069	Burney, Frances	Cecilia; or, Memoirs of an heiress. By the author of Evelina.	1784
432074	Johnstone, Charles	The reverie, or A flight to the paradise of fools / published by the editor of The adventures of a guinea : in two volumes.	1763
432087	Smollett, Tobias George	The adventures of Peregrine Pickle. : In which are included, Memoirs of a lady of quality. In four volumes.	1751
432288	Fielding, Sarah	The history of Ophelia / published by the author of David Simple : in two volumes.	1750
432290	Scott, Sarah	A description of Millenium Hall and the country adjacent : together with the characters of the inhabitants and such historical anecdotes and reflections as may excite in the reader proper sentiments of humanity and lead the mind to the love of virtue / by a gentleman on his travels.	1762
432527	Fielding, Henry	Amelia.	1752
432907	Beckford, William	An Arabian tale, from an unpublished manuscript, with notes critical and explanatory.	1786
432913	Lennox, Charlotte	Henrietta / by the author of The female Quixote : in two volumes.	1758
435701	Fielding, Sarah	The history of the Countess of Dellwyn : in two volumes / by the author of David Simple.	1759
435716	Hurd, Richard	Moral and political dialogues: being the substance of several conversations between divers eminent persons of the past and present age; digested by the parties themselves, and now first published from the original mss. with critical and explanatory notes by the editor ..	1759
435792		Injured innocence : a narrative founded on fact, interspersed with a variety of incidents instructive and entertaining.	1759
435902	Marivaux, Pierre Carlet de Chamblain de	Pharsamond: or, The new knight-errant. In which is introduced the story of the fair anchoret, with that of Tarmiana and her unfortunate daughter. Written originally in French, by Monsieur de Marivaux ... Tr. by Mr. Lockman ...	1750
436337	Hill, John	The adventures of Mr. George Edwards, a creole.	1751
436392	Tessin, Carl Gustaf	Letters from an old man to a young prince : with the answers / translated from the Swedish ; to which are prefixed those of Her present Majesty to her son.	1759
436460		London courtship, or, A new road to matrimony : consisting of original letters which passed between a celebrated young lady of the City of London and several of her suitors.	1759
436547	Gueullette, Thomas-Simon	Tartarian tales, or, A thousand and one quarters of hours / Written in French...by...Mr. Guelletee...The whole now for the first time       translated into English, by Thomas Flloyd.	1759
436624	Lady	Jemima and Louisa : in which is contain\\\'d several remarkable incidents relating to two ladies of distinguish\\\'d families and fortunes : in a series of letters / by a lady.	1759
437046	Mainvilliers, Genu-Soalhat	The beau-philosopher, or, The history of the Chevalier de Mainvillers : translated from the French original.	1751
437114	Swift, Jonathan	Travels into several remote nations of the world : in four parts / By Lemuel Gulliver first a surgeon, and then a captain of several ships.	1759
437463	Lewis, R	The adventures of a rake, in the character of a public orator : interspersed with several serious and comic pieces, pronounced before some polite audiences with great applause, and published at their request : in two volumes / by R. Lewis.	1759
437476	Coventry, Francis	The history of Pompey the Little, or The life and adventures of a lap-dog.	1751
437634	Coventry, Francis	The history of Pompey the Little, or, The life and adventures of a lap-dog.	1751
437635	Hill, John	The history of a woman of quality, or, The adventures of Lady Frail / by an impartial hand.	1751
437679	Coventry, Francis	The history of Pompey the Little, or, The life and adventures of a lap-dog.	1751
437859	Haywood, Eliza Fowler	The history of Miss Betsy Thoughtless : in four volumes.	1751
438000		The Disinterested nabob : a novel : interspersed with genuine descriptions of India, its manners and customs.	1787
438528	Mouhy, Charles de Fieux	The fortunate country maid. Being the entertaining memoirs of the present celebrated Marchioness of L--- V--- ... From the French of the Chevalier de Mouhy ...	1758
439063		The Gentleman and lady of pleasure\\\'s amusement : in eighty-eight questions, with their answers, on love and gallantry / to which are added, The adventures of Sophia, with the History of Frederick and Caroline.	1759
440169	Marana, Giovanni Paolo	The eight volumes of letters writ by a Turkish spy, who liv\\\'d five and forty years undiscover\\\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	1734
440172		The History of Sir Roger and his son Joe : in two volumes.	1757
440183	Marana, Giovanni Paolo	The eight volumes of letters writ by a Turkish spy, who liv\\\'d five and forty years undiscover\\\'d at Paris: giving an impartial account to the Divan at Constantinople of the most remarkable transactions of Europe: and discovering several intrigues and secrets of the Christian courts (especially of that of France) continued from the year 1637, to the year 1682. Written originally in Arabick. Translated into Italian, from thence into English. And now published with a large historical preface and index to illustrate the whole. By the translator of the first volume.	1730
